caption,mean,precision,votes,not_funny,somewhat_funny,funny
It seems that they’ve removed the questions and made their crossword puzzles open to interpretation much like their cartoons!,1.2907488986784141,0.03818689451191249,227,175,38,14
I am NOT fictional!,1.29,0.04169161732019843,200,156,30,14
"Emu, Dr. Watson!  Emu again!",1.289855072463768,0.040111675065117515,207,160,34,13
"Observe the square shape, evenly divided into smaller squares, with blacked-out portions...ahhhhh! It's a cross-word puzzle Watson!",1.289855072463768,0.03578591440122461,207,153,48,6
"No, that's A-L-I-M-E-N-T-A-R-Y, my dear Watson.",1.2894736842105263,0.03595138473469972,228,172,46,10
Does 'Baskervilles' have one L or two?,1.2893401015228427,0.03892647212879712,197,149,39,9
So many clues. I should save some for my next case.,1.2889908256880733,0.04233732036085692,218,175,23,20
"Quick Watson, I need a pencil!",1.288659793814433,0.04256450235719111,194,152,28,14
"Well they’re obviously a genius, they started in pen.",1.288659793814433,0.03930212603539373,194,147,38,9
"There are clues everywhere, Watson.",1.2885572139303483,0.04090508416138202,201,156,32,13
4 down.  Pertaining to the intestines. Why it’s alimentary my dear Watson.,1.2869565217391303,0.040656486177918116,230,184,26,20
There's got to be a clue here somewhere!,1.2863849765258215,0.03809465660560944,213,163,39,11
There's something here we're not seeing.,1.2863636363636364,0.03727961138828207,220,168,41,11
Never do this puzzle with your back to the sun.,1.2857142857142858,0.045814049358889546,182,146,20,16
Ten letters meaning a level of education you have obviously never mastered? Elementary my dear Watson!,1.2850467289719627,0.040728564543087854,214,169,29,16
"It can’t be ‘Elementary’ Watson, it has too many letters.",1.2850467289719627,0.040728564543087854,214,169,29,16
"Elementary my dear Watson: It’s a puzzle, wrapped in a newspaper, referencing a fictional duo, inside a New Yorker cartoon",1.2849740932642486,0.04448370854296903,193,155,21,17
"Ten-letter word for ""relating to nourishment?""
Why, it's alimentary, my dear Watson.",1.2844444444444445,0.03928819937626662,225,177,32,16
A game of epic procrastination is afoot.,1.2835820895522387,0.04197719734455295,201,159,27,15
Ugh! I hate Saturdays.”,1.2835051546391754,0.040497683921996305,194,150,33,11
"Your fingerprints are all over this puzzle, Watson.",1.2829268292682927,0.03960295649491572,205,159,34,12
"The obvious clue, Watson, is that I need glasses.",1.2828282828282829,0.039272996513911036,198,152,36,10
What’s  synonymous with the phrase 'under your nose'?,1.2824074074074074,0.03820170304008102,216,167,37,12
Watson! Have I not taught you how to read clues?,1.2822966507177034,0.03847254325677295,209,161,37,11
Grade school. Ten letters.,1.2818181818181817,0.03659639083958783,220,168,42,10
"By gum, I declare I've never seen so many clues!",1.2816901408450705,0.0385477443319824,213,165,36,12
"Damn,this is puzzling.",1.2815533980582525,0.03882903104291301,206,159,36,11
I did always prefer anagrams to these ghastly things!,1.28125,0.039359960353862036,192,147,36,9
"No touch-screen, no keyboard…
How do you solve the bloody thing?",1.2807881773399015,0.04042013238082361,203,159,31,13
This font size is clearly criminal.,1.280701754385965,0.03730711729464747,228,177,38,13
It’s hard for me to think inside the box.,1.2805429864253393,0.03588406730480031,221,168,44,9
"Small orange finger prints,misspelled words,and it's written in sharpie. We're either dealing with a Cheeto snacking pre-schooler,or the former president of the United States.",1.2802197802197801,0.04632993864015799,182,148,17,17
"Hmm... smudged #2 pencil, some pink eraser crumbs, and yes, definitely the salt residue of tears.",1.2802197802197801,0.0429290038892747,182,143,27,12
Who the hell is Dr Dre?,1.2797927461139897,0.043738800598950474,193,155,22,16
Seven across: Conan Doyle's insufferable detective.,1.2796208530805686,0.0404506240101255,211,167,29,15
"He knew all the answers, but still used a pencil. This lack of self-assurance is our best clue, yet!",1.2790697674418605,0.04386961070254599,172,135,26,11
"Eight letters, ending with 'K'.  The clue is 'No shit, ________'.  Frankly, Watson, I'm baffled.",1.2788461538461537,0.04196573911977578,208,167,24,17
"Now tell me, how do you explain the change of ink between 14 across 64 down?",1.2780748663101604,0.041374001879282384,187,146,30,11
"I just feel so clueless today, Watson.",1.2777777777777777,0.03750777505769873,216,167,38,11
Why don't they enlarge the print for us old people...,1.277533039647577,0.039369375549093276,227,181,29,17
"When you said 'never a cross word passed between us', my dear Watson, you misspoke!",1.277511961722488,0.040100256850405906,209,165,30,14
Those bloody Yanks spell flavour without the u?,1.2771739130434783,0.04109459879322008,184,143,31,10
I’ve never had so many clues!,1.2766990291262137,0.038077203669079886,206,159,37,10
I suspect Will Shortz…..,1.2766990291262137,0.039899279817440444,206,162,31,13
‘Whodunnit’ is NOT a real word.”,1.2756756756756757,0.04300019830951337,185,147,25,13
"There's got to be a clue in here somewhere, Watson. There always is.",1.2753623188405796,0.03535595188191205,207,156,45,6
What's a 10-letter word for rudimentary my dear Watson?,1.2747747747747749,0.036184775179721,222,171,41,10
Our suspect did this in pen.  We are looking for a genius … or a madman!,1.2746113989637307,0.04170300526426227,193,153,27,13
"A 10-letter word for ‘passage to the stomach’?

It’s ‘alimentary’ my dear Watson, ‘alimentary’!",1.2744186046511627,0.04032289320850701,215,172,27,16
"Obviously, a confident suspect: he used a pen.",1.2741116751269035,0.04171737050613586,197,157,26,14
"A six-letter word for transparently expository sidekick, eh, Watson?",1.2741116751269035,0.04171737050613586,197,157,26,14
"""OK, it fits, but what's this Watson & Holmes bit?""",1.2736842105263158,0.03722795915313713,190,144,40,6
"No, Watson! The clue! The clue is elementary!",1.2736318407960199,0.03925622197926142,201,157,33,11
What?  Who is Netflix and why do they think I have a younger sister?,1.273224043715847,0.04256347597419145,183,145,26,12
I'm looking for clues.,1.2731958762886597,0.03953438019591375,194,151,33,10
We've got to decipher these black spaces.,1.2727272727272727,0.041909359017589014,187,148,27,12
"It's not elementary,  Watson.  It's damned difficult.",1.2727272727272727,0.03880298135621401,209,164,33,12
"Watson, my thumb has no knuckle.",1.271604938271605,0.047982605670181505,162,132,16,14
Quiet! These captions won't write themselves!,1.2712765957446808,0.043053366620031536,188,151,23,14
Six-letter word for lazy sidekick?,1.2712765957446808,0.0388877437852724,188,145,35,8
"So many clues, and somehow they all fit together.",1.2712765957446808,0.04102346276235003,188,148,29,11
I see a clue right here.,1.270718232044199,0.039071013494050136,181,139,35,7
If I do this and Wordle we'll never get anything done.,1.270440251572327,0.047788056243128936,159,129,17,13
"Actually Watson, this crossword is murder",1.2702702702702702,0.04000825652393265,185,144,32,9
"Watson, What's Cumberbatch's first name?",1.2701149425287357,0.044758707468653305,174,140,21,13
"Eight letters, genius detective or moron...",1.2701149425287357,0.04247375177799396,174,137,27,10
The spellings have all been Americanized,1.2696629213483146,0.043294830191522804,178,142,24,12
Holmes' bitch. Six letters. Hmmm.,1.2694300518134716,0.04219962598573616,193,155,24,14
"Obviously a man of high intellect, he’s finished the Friday puzzle",1.2692307692307692,0.04260921579551649,182,145,25,12
"Confoundit Watson, this is not a menu!",1.2692307692307692,0.04189072096316562,182,144,27,11
"I think retirement suits me, Watson.",1.2692307692307692,0.04189072096316562,182,144,27,11
Look how they make a game out of my profession. You don't even have to work for the clues.,1.2690355329949239,0.03966251390942561,197,155,31,11
"Watson, I haven’t a four letter word  for,
evidence used in solving a mystery.


( A Clue ).",1.2688172043010753,0.039082450637509536,186,144,34,8
"Watson, what’s a nine letter word for ‘simple’?",1.2685714285714285,0.0390263869545197,175,134,35,6
"It's criminal Watson, the print just keeps getting smaller.",1.2681564245810055,0.04234380315419512,179,142,26,11
"Either I solve it, or I burn a hole in it.""",1.2678571428571428,0.04505265294445487,168,135,21,12
"Watson, what’s a 10-letter word for “basic.""",1.2670157068062826,0.04045150216443876,191,151,29,11
"Watson, what’s a 10-letter word, starting with “E”, for “It’s obvious”?",1.2666666666666666,0.037906802126425325,210,165,34,11
"Wrong, Watson. I told you not to use a pen.",1.2660098522167487,0.03813542687983462,203,159,34,10
"You may be right Watson, I am reading too much into this.",1.2658959537572254,0.03921908183691518,173,133,34,6
"My Dear Watson, this time I'm truly puzzled.",1.2657004830917875,0.03945672331937039,207,165,29,13
"My dear Watson, I think I need glasses.",1.2651933701657458,0.03888829536021676,181,140,34,7
It is the absence of letters which reveals that the reader of this broadsheet is either a fool or has lost his pen,1.2650602409638554,0.04200929563746381,166,130,28,8
"Watson, call the police. The cruciverbalist did it.",1.264516129032258,0.04491524332490916,155,123,23,9
6 letters.  Smug Victorian Gumshoe?!,1.2634730538922156,0.04430123680662409,167,134,22,11
What the devil is a “Cumberbatch”?,1.2634730538922156,0.04510814172063958,167,135,20,12
*'Fictional'?!*,1.2634730538922156,0.04510814172063958,167,135,20,12
"Ten letters meaning basic? It’s “elementary,” dear Watson.",1.2634408602150538,0.03890815788568035,186,145,33,8
"My dear Watson, What is a 10-letter word for grade school?",1.2634408602150538,0.03890815788568035,186,145,33,8
"American primary school, ten letters,"" my dear Watson",1.2634408602150538,0.039648043947020005,186,146,31,9
"My Dear Watson, I'm stuck. 10 letters beginning with an ""e"". ""Precedes high school.""",1.262857142857143,0.042076079123842355,175,139,26,10
Are you sure it’s only Monday?,1.262857142857143,0.041288194310771846,175,138,28,9
"When Monday's clues elude you, there's truly no hope.",1.262857142857143,0.042849479336715776,175,140,24,11
Why didn’t you tell me the clues are all here?,1.2626262626262625,0.03867499682964725,198,156,32,10
"The winning New Yorker caption must be here, somewhere.",1.2625698324022345,0.04141857851945868,179,142,27,10
"It is Holmes, not Homes!",1.2623762376237624,0.041844939370692294,202,165,21,16
"Apparently it's not elementary, too many letters.",1.2622950819672132,0.03928817636165757,183,143,32,8
"Yes yes Watson,I see that it fits but try “hound” of the Baskervilles in place of “horse.”",1.2622950819672132,0.0407879796334524,183,145,28,10
Sherlock was in denial about needing reading glasses.,1.2622950819672132,0.03928817636165757,183,143,32,8
Six letters across for a compulsive liar and politician ...,1.2621951219512195,0.04312949096645643,164,130,25,9
They spelled 'colour' wrong . . . and 'labour'!,1.2617801047120418,0.04163607595262703,191,154,24,13
"Opposite of Complicated , 10 letters. Elementary, my dear Watson.",1.2615384615384615,0.03971266693289482,195,155,29,11
"I'm sorry, but it NOT ""alimentary,"" my dear Watson!",1.2613636363636365,0.04186297713710267,176,140,26,10
"Five across, ""fictional sleuth known as high functional sociopath.""  Is this your idea of a joke, Watson?",1.2608695652173914,0.04059073943045925,184,146,28,10
"Doonesbury, Watson! Where the hell have they moved Doonesbury?",1.2603550295857988,0.04219280884726161,169,134,26,9
"This could be anyone's work, Watson. The answers have been googled!",1.2603550295857988,0.0430194781065071,169,135,24,10
"Clues Watson, each more devilish than the last!",1.2603550295857988,0.03960941787021744,169,131,32,6
"Confound it, Watson. That's not a clue. It's an obfuscation!",1.260115606936416,0.04463967466393626,173,141,19,13
At least we know Will Shortz didn't do it. This is the New Yorker crossword.,1.260115606936416,0.04388037396121851,173,140,21,12
"A four letter word following ""No"" and preceding ""Sherlock""?",1.26,0.04267441303214599,200,165,18,17
Did they really think I needed all those clues?,1.2598870056497176,0.03927191015143658,177,138,32,7
"I can't find 10 accross.  Oh wait, it's under my thumb.",1.2594594594594595,0.03815129521080028,185,144,34,7
"The answer to 10 across is “elementary”, my dear Watson.",1.2594594594594595,0.04039535302486058,185,147,28,10
"Unfortunately Watson, magnifying these clues doesn’t help one bit.",1.2594594594594595,0.03966144399063931,185,146,30,9
"No Watson, it’s not rudimentary,
but close.",1.2592592592592593,0.03980430864946988,189,150,29,10
