rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
312,"MARCO!"".......""fffffolo",1.318435754189944,0.0451144500438725,179,135,31,13
313,Quiet! I'm playing hide-and-seek with the dolphins.,1.3166666666666669,0.0434934729008649,180,134,35,11
314,It looked so much bigger in the brochure.,1.3166666666666669,0.040538737020967,180,130,43,7
315,The dolphins make it look so easy.,1.3166666666666669,0.0442013057658827,180,135,33,12
316,I think we could both benefit from high tide!,1.3146067415730338,0.0444972417353754,178,134,32,12
317,So much for Witness Protection!,1.3146067415730338,0.0430470042850697,178,132,36,10
318,Spacious private island? I'd say the reviews were misleading.,1.3146067415730338,0.0437781286716052,178,133,34,11
319,Earl finally lands the catch of a lifetime.,1.3146067415730338,0.0465880289158371,178,137,26,15
320,The island looked much bigger in the brochure.,1.3146067415730338,0.0430470042850697,178,132,36,10
321,Uncle.,1.3146067415730338,0.0459016826074389,178,136,28,14
322,"I gotta tell ya, I feel like a total Moby Dick about this.",1.3146067415730338,0.0452049167030008,178,135,30,13
323,Can I still call you Ishmael?,1.312849162011173,0.0463603575086801,179,138,26,15
324,"Higher. Higher….Now a little left…. Oh yes, right there. Oh yes! Yes! Yes!",1.3125,0.0447984302252807,176,133,31,12
325,Just push me back in the water and I'll try the jump again.,1.3125,0.0440677238544752,176,132,33,11
326,Found your message-in-a-bottle; came as fast as I could.,1.3125,0.0447984302252807,176,133,31,12
327,"I don't think we were quite ready for the ""Dirty Dancing"" lift",1.3125,0.0462252039532491,176,135,27,14
328,"Yeah, it doesn't feel right for me, either.",1.3125,0.0440677238544752,176,132,33,11
329,Have you tried lifting with your legs?,1.3125,0.0440677238544752,176,132,33,11
330,"Rock, paper, whale. I win.",1.3125,0.0455174078302402,176,134,29,13
331,"No way man, there are sharks in there.",1.3125,0.0440677238544752,176,132,33,11
332,Ted prayed he could catch enough to live for a year.,1.3125,0.0440677238544752,176,132,33,11
333,"After you're done changing the oil, would you clean the blowhole?",1.3125,0.0455174078302402,176,134,29,13
334,There goes my Uber rating,1.3125,0.0469223245955967,176,136,25,15
335,Sorry. I'm being chased by a peg-legged lunatic.,1.3125,0.0440677238544752,176,132,33,11
336,Stupid genie! I wished for SHAMPOO!,1.310734463276836,0.0459971989639026,177,136,27,14
337,Jonah's selfie with the whale did not quite go to plan,1.310734463276836,0.0438536008368927,177,133,33,11
338,"Of all the islands, in all the oceans, in all the world, she jumps onto mine…",1.310734463276836,0.0459971989639026,177,136,27,14
339,I never saw you atoll!,1.310734463276836,0.0459971989639026,177,136,27,14
340,Now this is what I call a fluke accident.,1.3085714285714285,0.0456074284766668,175,134,28,13
341,Marco...Marco...Marco....,1.3085714285714285,0.0441437950596762,175,132,32,11
342,"Hey, would you mind pushing me back in?",1.3085714285714285,0.0463219060191403,175,135,26,14
343,I'm imagining the odds right now.,1.3085714285714285,0.0433934695234076,175,131,34,10
344,A little more to the left - under the dorsal - that's it! Ah - h - h!,1.3085714285714285,0.044881578484524,175,133,30,12
345,Did you say 'Polo'?,1.3085714285714285,0.044881578484524,175,133,30,12
346,Why did I drink and dive?,1.3085714285714285,0.0426299396233107,175,130,36,9
347,"You raised me from a baby, but now it's better for us both if I move on.",1.3085714285714285,0.0433934695234076,175,131,34,10
348,I got your S.O.S.,1.3085714285714285,0.0463219060191403,175,135,26,14
349,"Is it ten compressions, then two breaths?",1.3085714285714285,0.0441437950596762,175,132,32,11
350,I'm still voting for Bernie.,1.3085714285714285,0.0456074284766668,175,134,28,13
351,"That was some wave, huh?",1.3085714285714285,0.0433934695234076,175,131,34,10
352,"A little to the right, just below, more, that's it--Ahhh!",1.3085714285714285,0.0463219060191403,175,135,26,14
353,I'm guessing this concludes another survivor episode.,1.306818181818182,0.0446602681514311,176,134,30,12
354,What'd you expect? I'm a humpback.,1.30635838150289,0.0480717742119226,173,136,21,16
355,I think we're both screwed.,1.30635838150289,0.0459266313864298,173,133,27,13
356,Call me back in a few minutes. I'm trying to rescue a beached whale.,1.30635838150289,0.0466526398570401,173,134,25,14
357,It was just one damn message in a bottle too many.,1.30635838150289,0.0466526398570401,173,134,25,14
358,"Huh, it shows a pokemon right here.",1.30635838150289,0.0466526398570401,173,134,25,14
359,This really blows...,1.30635838150289,0.0459266313864298,173,133,27,13
360,"My biggest catch ever, and no one to see it.",1.30635838150289,0.0436762574533113,173,130,33,10
361,"Actually, I'm a killer whale.",1.30635838150289,0.0459266313864298,173,133,27,13
362,Geez did you see the size of that shark?,1.30635838150289,0.0428999082749863,173,129,35,9
363,Did you forget our safeword again?,1.30635838150289,0.0459266313864298,173,133,27,13
364,I don't understand! First you ask to be rescued and now you say I'm smothering you,1.30635838150289,0.0444390458972019,173,131,31,11
365,They’ll find us. Beached whales always draw a crowd.,1.30635838150289,0.0421092483295125,173,128,37,8
366,Nailed the landing!,1.30635838150289,0.0451889603263818,173,132,29,12
367,Next time we should go to my place.,1.30635838150289,0.0444390458972019,173,131,31,11
368,"OK, calling you ""blubber-butt"" was way out of line.",1.30635838150289,0.0451889603263818,173,132,29,12
369,"Not that it's any consolation, but you won't catch me texting and swimming again.",1.30635838150289,0.0444390458972019,173,131,31,11
370,'You'll have the beach practically to yourself.' Quote unquote.,1.30635838150289,0.0436762574533113,173,130,33,10
371,"It wasn't supposed to end this way, Jonah.",1.3053892215568863,0.0462991334434549,167,128,27,12
372,"Oh, please. Stop blubbering.",1.3045977011494252,0.0442179784018739,174,132,31,11
373,The top 1% of mammals controls 99% of the land.,1.3045977011494252,0.0471274090755019,174,136,23,15
374,No worries! High tide is in an hour.,1.3045977011494252,0.0377319953024798,174,124,47,3
375,"Sorry, I thought I saw a Pokemon.",1.3045977011494252,0.0464171511201886,174,135,25,14
376,"So, you're a whale watcher?",1.3045977011494252,0.0434601984106528,174,131,33,10
377,Tell the truth now; does this island make me look fat?,1.304093567251462,0.0447394838361963,171,130,30,11
378,I see a plane! Wave your arms! Wave your arms!,1.302325581395349,0.0429589758758767,172,129,34,9
379,"I'll call you ""Squishmael"".",1.302325581395349,0.0488821977445672,172,137,18,17
380,We really should start thinking about getting a bigger place.,1.302325581395349,0.0421601014265834,172,128,36,8
381,I can't resist photobombing selfies.,1.302325581395349,0.043743263073398,172,130,32,10
382,Did you see that scary ship go by?,1.302325581395349,0.0405151235996029,172,126,40,6
383,I can scooch over a bit if you are uncomfortable.,1.302325581395349,0.04527109426905,172,132,28,12
384,#crushingit,1.302325581395349,0.0467490201857313,172,134,24,14
385,"Although it's self-serving, let's hope this whole ""rising sea levels"" thing is much quicker than expected.",1.302325581395349,0.04527109426905,172,132,28,12
386,We're gonna need a bigger atoll.,1.302325581395349,0.043743263073398,172,130,32,10
387,This blows.,1.302325581395349,0.043743263073398,172,130,32,10
388,This island hopping sure takes atoll,1.302325581395349,0.044513734063914,172,131,30,11
389,These speed bumps are killers.,1.302325581395349,0.0421601014265834,172,128,36,8
390,"Just you and me, Ahab. No harpoons, no sailors, no boats.",1.3,0.0440311252756346,170,129,31,10
391,Quit Complaining. I could have been a killer whale.,1.3,0.04634199958851,170,132,25,13
392,"Sorry, the next rest area was in 8400 miles",1.3,0.0432333939075381,170,128,33,9
393,"I love you too, Moby, but we need to set boundaries.",1.3,0.0470870955797418,170,133,23,14
394,"Yep, it's gallstones, alright. Hand me my pliers.",1.3,0.0448146587325276,170,130,29,11
395,well.. this blows!,1.3,0.0478205835850005,170,134,21,15
396,"Remember, lift with your legs.",1.3,0.0432333939075381,170,128,33,9
397,Excuse me for breaching.,1.3,0.0448146587325276,170,130,29,11
398,Told you things could get worse.,1.3,0.0440311252756346,170,129,31,10
399,Jonah's less-celebrated younger brother,1.3,0.04634199958851,170,132,25,13
400,Your message in the bottle said you desperately wanted company...,1.3,0.0415920552535673,170,126,37,7
401,Fluke accident.,1.3,0.045584726406848,170,131,27,12
402,Oops. My bad.,1.3,0.0448146587325276,170,130,29,11
403,There must be a better way to open a coconut.,1.3,0.045584726406848,170,131,27,12
404,Can you hear me now?,1.3,0.0424206636498072,170,127,35,8
405,"Pardon me, but does this island make me look fat?",1.3,0.0432333939075381,170,128,33,9
406,"In the end, it turns out that that no man is an island.",1.3,0.045584726406848,170,131,27,12
407,"Well, this is embarrassing. I was the one who ran into your sailboat last month.",1.3,0.0424206636498072,170,127,35,8
408,"On the bright side, at least you're not alone anymore.",1.3,0.0440311252756346,170,129,31,10
409,Thank you for your generous contribution to Greenpeace.,1.3,0.0432333939075381,170,128,33,9
410,Sorry. I used to be able to sail over this baby.,1.3,0.045584726406848,170,131,27,12
411,Saw your SOS signal. How can I help you?,1.3,0.0440311252756346,170,129,31,10
412,I told you this swimsuit makes me look like a beached whale.,1.3,0.0492548018264065,170,136,17,17
413,"Dear God, man, put your back into it.",1.3,0.0432333939075381,170,128,33,9
414,Saw your note in the bottle. Got here as fast as I could. Now what?,1.3,0.0432333939075381,170,128,33,9
415,Does this desert island make me look fat?,1.3,0.0478205835850005,170,134,21,15
416,Sorry. Thought this was deserted.,1.3,0.045584726406848,170,131,27,12
417,Looks like you're gonna need an implant and a couple of crowns.,1.3,0.04634199958851,170,132,25,13
418,I'll be off soon. I've got another pressing engagement.,1.3,0.045584726406848,170,131,27,12
419,GPS is recalibrating.,1.3,0.0448146587325276,170,130,29,11
420,... So ... I guess what I'm really trying to say is ... I have a really big crush on you,1.3,0.0424206636498072,170,127,35,8
421,Glad you got my bottle. The message clearly stated Seeking Female though.,1.2982456140350878,0.0453513113460384,171,132,27,12
422,"Yeah, well, this one's for Moby.",1.2982456140350878,0.0468437865678482,171,134,23,14
423,Can you scooch over a bit?,1.2982456140350878,0.0438080191471437,171,130,31,10
424,Are you stranded too?,1.2982456140350878,0.0453513113460384,171,132,27,12
425,"You mean you weren't screaming ""Kelp!""?",1.2982456140350878,0.0461035886933947,171,133,25,13
426,What are the odds--my name's Willy too!,1.2982456140350878,0.0445863431019063,171,131,29,11
427,"Ooh, yeah, there. Scratch right there.",1.2958579881656804,0.045665572196897,169,131,26,12
428,Uber here ..,1.2958579881656804,0.045665572196897,169,131,26,12
429,This is the worst trust-building exercise ever.,1.2958579881656804,0.042468517416214,169,127,34,8
430,We'll always have high tide.,1.2958579881656804,0.045665572196897,169,131,26,12
431,One of us has got to go.,1.2958579881656804,0.042468517416214,169,127,34,8
432,"Genie: you misunderstood… I said what would make my desert isle vacation complete was a nice, cold “ALE”!",1.2958579881656804,0.0464304518845628,169,132,24,13
433,Be sure to tell me if I'm applying too much pressure.,1.2958579881656804,0.0448876609541568,169,130,28,11
434,"I'm sorry, but you were standing on a very rare Pokémon.",1.2958579881656804,0.0440960284810395,169,129,30,10
435,High degree of difficulty and I stuck the landing!,1.2958579881656804,0.0440960284810395,169,129,30,10
436,I asked you nicely not to call me a fish,1.2958579881656804,0.0448876609541568,169,130,28,11
437,"Geez, I'm sorry. Were you here first?",1.2958579881656804,0.0440960284810395,169,129,30,10
438,"Sorry, were you sitting there?",1.2958579881656804,0.0440960284810395,169,129,30,10
439,We're going to make the island really great again.,1.2958579881656804,0.0440960284810395,169,129,30,10
440,"I mean, what were the odds?",1.2958579881656804,0.042468517416214,169,127,34,8
441,Damn Mapquest!,1.2934131736526946,0.044388913886624,167,128,29,10
442,There's a reason why my last name is Dick.,1.2934131736526946,0.0435686906980391,167,127,31,9
443,"Go ahead, Larry, call me ""blubber butt"" again.",1.2934131736526946,0.0451942534281388,167,129,27,11
444,I've fallen and I can't get up.,1.2934131736526946,0.0451942534281388,167,129,27,11
445,"Oh what, now you prefer the crushing loneliness?",1.2934131736526946,0.0427327268290789,167,126,33,8
446,Can you scoot over a little bit?,1.2934131736526946,0.0451942534281388,167,129,27,11
447,"Jonah, the irony of this situation is not lost on me.",1.2934131736526946,0.0475284666658309,167,132,21,14
448,"Beached, stranded, crushed ...does it really matter?",1.2934131736526946,0.044388913886624,167,128,29,10
449,"On second thought, maybe you should be on top.",1.2934131736526946,0.044388913886624,167,128,29,10
450,Oh my God - I've grown legs!,1.2934131736526946,0.0467633433012684,167,131,23,13
451,You just gonna lie there or are you gonna give me a push?,1.2934131736526946,0.0435686906980391,167,127,31,9
452,you look like you needed a hug....,1.2934131736526946,0.0451942534281388,167,129,27,11
453,"Small world, Ahab.",1.2934131736526946,0.0435686906980391,167,127,31,9
454,"No doubt about it, Gilligan. You were here first.",1.2934131736526946,0.041880079696151,167,125,35,7
455,"On the other hand, you did get a lot more out of this whale watching trip than you expected!",1.2934131736526946,0.0435686906980391,167,127,31,9
